play,author,act,scene,player,text,annotation,highlight,cutting,revision
,,1,16,DUKE,Be not so hot. The Duke,,,,
,,1,16,,Dare no more stretch this finger of mine than he,,,,
,,1,16,,"Dare rack his own. His subject am I not,",,,,
,,1,16,,Nor here provincial. My business in this state,,,,
,,1,16,,"Made me a looker-on here in Ferrara,",,,,
,,1,16,,Where I have seen corruption boil and bubble,,,,
,,1,16,,"Till it o'errun the stew; laws for all faults,",,,,
,,1,16,,But faults so countenanced that the strong statutes,,,,
,,1,16,,"Stand like the forfeits in a barber's shop,",,,,
,,1,16,,As much in mock as mark.,,,,
,,1,16,ESCALUS,Slander to th' state!,,,,
,,1,16,,Away with him to prison.,,,,
,,1,16,ANGELO,"What can you vouch against him, Signior Lucio?",,,,
,,1,16,,Is this the man you did tell us of?,,,,
,,1,16,LUCIO,"Tis he, my lord. Come hither, goodman bald-pate.",,,,
,,1,16,,Do you know me?,,,,
,,1,16,DUKE,"I remember you, sir, by the sound of your voice. I",,,,
,,1,16,,"met you at the prison, in the absence of the Duke.",,,,
,,1,16,LUCIO,"O, did you so? And do you remember what you",,,,
,,1,16,,said of the Duke.,,,,
,,1,16,DUKE,"Most notedly, sir.",,,,
,,1,16,LUCIO,"Do you so, sir? And was the Duke a fleshmonger, a",,,,
,,1,16,,"fool, and a coward, as you then reported him to be?",,,,
,,1,16,DUKE,"You must, sir, change persons with me ere you make",,,,
,,1,16,,"that my report. You indeed spoke so of him, and much",,,,
,,1,16,,"more, much worse.",,,,
,,1,16,LUCIO,"O, thou damnable fellow! Did I not pluck thee by",,,,
,,1,16,,the nose for thy speeches?,,,,
,,1,16,DUKE,I protest I love the Duke as I love myself.,,,,
,,1,16,ANGELO,"Hark how the villain would close now, after his",,,,
,,1,16,,treasonable abuses.,,,,
,,1,16,ESCALUS,Such a fellow is not to be talked withal. Away,,,,
,,1,16,,with him to prison. Where is the Provost? Away with,,,,
,,1,16,,him to prison. Lay bolts enough upon him. Let him speak,,,,
,,1,16,,"no more. Away with those giglets too, and with the",,,,
,,1,16,,other confederate companion,,,,
,,1,16,DUKE,"Stay, sir, stay a while.",,,,
,,1,16,ANGELO,"What, resists he? Help him, Lucio.",,,,
,,1,16,LUCIO,"Come sir; come sir; come sir! Foh, sir! Why, you",,,,
,,1,16,,"bald-pated lying rascal, you must be hooded, must you?",,,,
,,1,16,,"Show your knave's visage, with a pox to you! Show your",,,,
,,1,16,,"sheep-biting face, and be hang'd an hour! Will't",,,,
,,1,16,,not off?,,,,
,,1,16,DUKE,Thou art the first knave that e'er mad'st a duke.,,,,
,,1,16,,"First, provost, let me bail these gentle three.",,,,
,,1,16,,"Sneak not away, sir, for the friar and you",,,,
,,1,16,,Must have a word anon. Lay hold on him.,,,,
,,1,16,LUCIO,This may prove worse than hanging.,,,,
,,1,16,DUKE,"What you have spoke, I pardon. Sit you down,",,,,
,,1,16,,We'll borrow place of him.,,,,
,,1,16,StageDirection,[Escalus sits. To Angelo.],,,,
,,1,16,,"Sir, by your leave.",,,,
,,1,16,,Hast thou or word or wit or impudence,,,,
,,1,16,,"That yet can do thee office? If thou hast,",,,,
,,1,16,,"Rely upon it till my tale be heard,",,,,
,,1,16,,And hold no longer out.,,,,
,,1,16,ANGELO,"O, my dread lord,",,,,
,,1,16,,I should be guiltier then my guiltiness,,,,
,,1,16,,"To think I can be undiscernible,",,,,
,,1,16,,"When I perceive your grace, like power divine,",,,,
,,1,16,,"Hath looked upon my passes. Then, good prince,",,,,
,,1,16,,"No longer session hold upon my shame,",,,,
,,1,16,,But let my trial be mine own confession.,,,,
,,1,16,,"Immediate sentence then, and sequent death,",,,,
,,1,16,,Is all the grace I beg.,,,,
,,1,16,DUKE,"Come hither, Mariana --",,,,
,,1,16,,"Say, wast thou e'er contracted to this woman?",,,,
,,1,16,ANGELO,"I was, my lord.",,,,
,,1,16,DUKE,"Go, take her hence and marry her instantly.",,,,
,,1,16,,"Do you the office, friar, which consummate,",,,,
,,1,16,,"Return him here again. Go with him, Provost.",,,,
,,1,16,StageDirection,"Exit [Angelo, Mariana, Friar Peter and Provost].",,,,
,,1,16,ESCALUS,"My lord, I am more amazed at his dishonor",,,,
,,1,16,,Than at the strangeness of it.,,,,
,,1,16,DUKE,"Come hither, Isabel,",,,,
,,1,16,,Your friar is now your prince. As I was then,,,,
,,1,16,,"Advértising and holy to your business,",,,,
,,1,16,,"Not changing heart with habit, I am still,",,,,
,,1,16,,Attorneyed at your service.,,,,
,,1,16,ISABEL,"O, give me pardon,",,,,
,,1,16,,"That I, your vassal, have employed and pained",,,,
,,1,16,,Your unknown sovereignty.,,,,
,,1,16,DUKE,"You are pardoned, Isabel.",,,,
,,1,16,,"And now, dear maid, be you as free to us.",,,,
,,1,16,,"Your brother's death I know sits at your heart,",,,,
,,1,16,,"And you may marvel why I obscured myself,",,,,
,,1,16,,"Laboring to save his life, and would not rather",,,,
,,1,16,,Make rash remonstrance of my hidden power,,,,
,,1,16,,"Than let him so be lost. O most kind maid,",,,,
,,1,16,,"It was the swift celerity of his death,",,,,
,,1,16,,"Which I did think with slower foot came on,",,,,
,,1,16,,That brained my purpose. But peace be with him!,,,,
,,1,16,,"That life is better life, past fearing death,",,,,
,,1,16,,"Than that which lives to fear. Make it your comfort,",,,,
,,1,16,,So happy is your brother.,,,,
,,1,16,ISABEL,"I do, my lord.",,,,
,,1,16,StageDirection,"Enter Angelo, Mariana, Peter, Provost.",,,,
,,1,16,DUKE,"For this new-married man approaching here,",,,,
,,1,16,,Whose salt imagination yet hath wronged,,,,
,,1,16,,"Your well-defended honor, you must pardon",,,,
,,1,16,,For Mariana's sake; but as he adjudged your brother --,,,,
,,1,16,,Being criminal in double violation,,,,
,,1,16,,"Of sacred chastity and of promise-breach,",,,,
,,1,16,,Thereon dependent for your brother's life --,,,,
,,1,16,,The very mercy of the law cries out,"Angelo should be punished in the same way that he sought to punish Claudio, because it is the same crime (although, is it?)",Mercy,,
,,1,16,,"Most audible, even from his proper tongue,",,,,
,,1,16,,"An Angelo for Claudio, death for death'.",,,,
,,1,16,,"Haste still pays haste, and leisure answers leisure;",,,,
,,1,16,,"Like doth quit like, and measure still for measure.",,,,
,,1,16,,"Then, Angelo, thy fault's thus manifested,",,,,
,,1,16,,"Which, though thou would'st deny, denies thee vantage.",**vantage** meaning to benefit or gain.,Vantage,,
,,1,16,,We do condemn thee to the very block,,,,
,,1,16,,"Where Claudio stooped to death, and with like haste.",,,,
,,1,16,,Away with him.,,,,
,,1,16,MARIANA,"O, my most gracious lord,",,,,
,,1,16,,I hope you will not mock me with a husband?,**mock** taunt,mock,,
,,1,16,DUKE,It is your husband mocked you with a husband.,,,,
,,1,16,,"Consenting to the safeguard of your honor,",The Duke is saying here that he wanted Mariana married so that her honor would be safe,,,
,,1,16,,"I thought your marriage fit; else imputation,",,,,
,,1,16,,"For that he knew you, might reproach your life,",,,,
,,1,16,,"And choke your good to come. For his possessions,",,,,
,,1,16,,"Although by confiscation they are ours,","The Duke will give Mariana all of Angelo's money, stuff",,,
,,1,16,,"We do enstate and widow you with all,",,,,
,,1,16,,To buy you a better husband.,,,,
,,1,16,MARIANA,"O my dear lord,",,,,
,,1,16,,"I crave no other, nor no better man.",,,,
,,1,16,DUKE,Never crave him; we are definitive.,**definitive** refers to being done or reached decisively and with authority. Distinctly stated that Mariana should proceed and find a better companion.,Definitive,,
,,1,16,MARIANA,Gentle my liege --,"**liege** refers to lord, or sovereign. See more at https://www.shakespeareswords.com/",Liege,,
,,1,16,DUKE,You do but loose your labour.,,,,
,,1,16,,"Away with him to death. [To Lucio] Now, sir, to you.",,,,
,,1,16,MARIANA,"O, my good lord! Sweet Isabel, take my part;","In these lines, Mariana begs Isabel to support her in her efforts to persuade the Duke to reconsider his choice to save Angelo's life.",take my part,,
,,1,16,,"Lend me your knees, and all my life to come,",Embedded stage direction,knees,,
,,1,16,,I'll lend you all my life to do you service.,,,,
,,1,16,DUKE,Against all sense you do impórtune her.,**importune** to urge or to press. Find more at https://www.shakespeareswords.com/,Importune,,
,,1,16,,"Should she kneel down in mercy of this fact,",Embedded stage direction,kneel,,
,,1,16,,"Her brother's ghost his pavéd bed would break,",,,,
,,1,16,,And take her hence in horror.,,,,
,,1,16,MARIANA,"Isabel,",,,,
,,1,16,,"Sweet Isabel, do yet but kneel by me,",Embedded stage direction,kneel,,
,,1,16,,Hold up your hands; say nothing; I'll speak all.,,,,
,,1,16,,"They say best men are moulded out of faults,",**moulded** shape or formed.,Moulded,,
,,1,16,,"And, for the most, become much more the better",,,,
,,1,16,,For being a little bad. So may my husband.,,,,
,,1,16,,"O Isabel, will you not lend a knee?",Embedded stage direction,knee,,
,,1,16,DUKE,He dies for Claudio's death.,,,,
,,1,16,ISABEL,Most bounteous sir.,"**bounteous** is a term describing generous. She has to kneel, because Shakespeare has had different characters repeat the signif of this several times.",Bounteous,,
,,1,16,,"Look, if it please you, on this man condemned",,,,
,,1,16,,As if my brother lived. I partly think,,,,
,,1,16,,"A due sincerity governed his deeds,",,,,
,,1,16,,"Till he did look on me. Since it is so,",,,,
,,1,16,,"Let him not die. My brother had but justice,",,,,
,,1,16,,In that he did the thing for which he died.,,,,
,,1,16,,"For Angelo,",,,,
,,1,16,,"His act did not o'ertake his bad intent,",**o’ertake** to come upon; to take. This is an elision of the word “overtake.”,O’ertake,,
,,1,16,,And must be buried but as an intent,,,,
,,1,16,,"That perished by the way. Thoughts are no subjects,",Isabella is asking the Duke to forget about Angelo's misdeeds and to pardon him.,,,
,,1,16,,Intents but merely thoughts.,ibid 1,,,
,,1,16,MARIANA,"Merely, my lord.",,,,
,,1,16,DUKE,"Your suit's unprofitable. Stand up, I say.",,,,
,,1,16,,I have bethought me of another fault.,,,,
,,1,16,,"Provost, how came it Claudio was beheaded",,,,
,,1,16,,At an unusual hour?,,,,
,,1,16,PROVOST,It was commanded so.,,,,
,,1,16,DUKE,Had you a special warrant for the deed?,,,,
,,1,16,PROVOST,"No, my good lord, it was by private message.",,,,
,,1,16,DUKE,For which I do discharge you of your office.,“Discharge you from your office” alludes to the Provost's removal from his position.,,,
,,1,16,,Give up your keys.,,,,
,,1,16,PROVOST,"Pardon me, noble lord.",,,,
,,1,16,,"I thought it was a fault, but knew it not,",,,,
,,1,16,,Yet did repent me after more advice;,,,,
,,1,16,,"For testimony whereof, one in the prison",,,,
,,1,16,,"That should by private order else have died,",,,,
,,1,16,,I have reserved alive.,,,,
,,1,16,DUKE,What's he?,,,,
,,1,16,PROVOST,His name is Barnardine.,,,,
,,1,16,DUKE,I would thou hadst done so by Claudio.,“hadst done so by Claudio” refers to the duke expressing to the provost he wished he would have kept. Claudio alive. In the previous lines the provost is repenting for his error. He informed the duke that he had spoken to a prisoner about his error and had managed to keep the prisoner alive.,,,
,,1,16,,Go fetch him hither. Let me look upon him.,,,,
,,1,16,StageDirection,[Exit Provost.],,,,
,,1,16,ESCALUS,I am sorry one so learned and so wise,,,,
,,1,16,,"As you, Lord Angelo, have still appeared,",,,,
,,1,16,,"Should slip so grossly, both in the heat of blood",,,,
,,1,16,,And lack of tempered judgement afterward.,,,,
,,1,16,ANGELO,"I am sorry that such sorrow I procure,",,,,
,,1,16,,And so deep sticks it in my penitent heart,,,,
,,1,16,,That I crave death more willingly than mercy.,,,,
,,1,16,,"Tis my deserving, and I do entreat it.",,,,
,,1,16,StageDirection,"Enter Barnardine and Provost, Claudio, [Iulietta].",,,,
,,1,16,DUKE,Which is that Barnardine?,,,,
,,1,16,PROVOST,"This, my lord.",,,,
,,1,16,DUKE,There was a friar told me of this man.,,,,
,,1,16,,"Sirrah, thou art said to have a stubborn soul",**squar'st** means to direct or to regulate. The Duke is saying the Barnardine lives his life just like a stubborn person with no thought of the afterlife.,squar'st,,
,,1,16,,"That apprehends no further than this world,",ibid1,,,
,,1,16,,And squar'st thy life according. Thou'rt condemned;,ibid2,,,
,,1,16,,"But for those earthly faults, I quit them all,",,,,
,,1,16,,And pray thee take this mercy to provide,"Barnardine never accepts death, and he also is the only person that the Duke warns to take his pardon and think of what he will do with himself in the future. The Duke, who has been able to cause each character to, at some point or another, embrace death, cannot do so with Bernardine. And so now he leaves him to ""make his own peace with heaven (Pinciss 308).""",And pray thee take this mercy,,
,,1,16,,"For better times to come. Friar, advise him.",ibid1,,,
,,1,16,,I leave him to your hand. [To Provost.] What muffled fellow's that?,"Claudio is disguised from Isabel by his face being completely covered, or **muffled**",muffled,,
,,1,16,PROVOST,"This is another prisoner that I saved,","Louise Schleiner states that Measure for Measure is ""Shakespeare's most theological play"" (227). We see another example of a New Testament allusion here, in which it is revealed that a prisoner has died in place of Claudio and Claudio, being un-muffled, is reborn.",This is another prisoner,,
,,1,16,,"Who should have died when Claudio lost his head,",ibid1 ,,,
,,1,16,,As like almost to Claudio as himself.,ibid2 ,,,
,,1,16,DUKE,"If he be like your brother, for his sake",ibid3,,,
,,1,16,,Is he pardoned; and for your lovely sake,ibid4,,,
,,1,16,,"Give me your hand, and say you will be mine.",The Duke is proposing to Isabel **give me your hand**,Give me your hand,,
,,1,16,,He is my brother too. But fitter time for that.,,,,
,,1,16,,By this Lord Angelo perceives he's safe.,,,,
,,1,16,,Methinks I see a quick'ning in his eye.,,,,
,,1,16,,"Well Angelo, your evil quits you well.",** your evil quits you well ** The Duke notices that Angelo looks better now that he has repented and married Mariana.,your evil quits you well,,
,,1,16,,"Look that you love your wife, her worth, worth yours.",,,,
,,1,16,,I find an apt remission in myself;,,,,
,,1,16,,And yet here's one in place I cannot pardon.,,,,
,,1,16,,"You, sirrah, that knew me for a fool, a coward,",,,,
,,1,16,,"One all of luxury, an ass, a madman,",,,,
,,1,16,,Wherein have I so deserved of you,,,,
,,1,16,,That you extol me thus?,,,,
,,1,16,LUCIO,"Faith, my lord, I spoke it but according to the",** but according to the trick ** I said it because you tricked me into saying it,but according to the trick,,
,,1,16,,"trick. If you will hang me for it, you may; but I had",ibid1,,,
,,1,16,,rather it would please you I might be whipped.,,,,
